playerID,playerName,nationality,birthDate,height,weight,position
4105,Nathaniel Chalobah,England,12/12/1994,187.0,,Midfielder
13917,Connor Roberts,Wales,23/09/1995,175.0,71.0,Defender
4973,Alexis Sánchez,Chile,19/12/1988,169.0,,Forward
3010,James Collins,Wales,23/08/1983,188.0,,Defender
8976,Andy King,Wales,29/10/1988,184.0,,Midfielder
19963,Jack Young,England,21/10/2000,,,Midfielder
49195,Harvey White,England,19/09/2001,,,Midfielder
54900,Hassane Kamara,Cote D’Ivoire,05/03/1994,168.0,67.0,Defender
10476,Andreas Pereira,Brazil,01/01/1996,178.0,,Midfielder
10454,Joe Williams,England,08/12/1996,185.0,,Midfielder
8605,Mark Duffy,England,07/10/1985,175.0,,Midfielder
16723,Matz Sels,Belgium,26/02/1992,188.0,,Goalkeeper
10430,Carlos Sánchez,Colombia,06/02/1986,182.0,,Midfielder
70228,Kaide Gordon,England,05/10/2004,,,Forward
35712,Harry Forster,England,11/05/2000,,,Midfielder
25466,Lewis Richards,Ireland,15/10/2001,,,Defender
51620,Nile John,England,06/03/2003,,,Midfielder
3744,Chris Brunt,Northern Ireland,14/12/1984,187.0,,Midfielder
11300,James Rodríguez,Colombia,12/07/1991,180.0,,Midfielder
13589,Liam Gibson,England,25/04/1997,185.0,,Defender
64078,Kyron Gordon,England,24/05/2002,,,Defender
3512,Adam Smith,England,29/04/1991,180.0,,Defender
53789,Caleb Taylor,England,14/01/2003,,,Defender
11946,Donovan Wilson,England,14/03/1997,180.0,,Forward
19962,Thomas Allan,England,23/09/1999,,,Forward
64079,Harry Boyes,England,02/11/2001,,,Defender
23796,Luke Thomas,England,10/06/2001,,,Defender
52953,Ben Knight,England,14/06/2002,,,Forward
14792,Ed Francis,England,11/09/1999,182.0,,Defender
15193,Alfie Lewis,England,28/09/1999,,,Midfielder
10081,Ben Davies,England,11/08/1995,185.0,,Defender
